Network,ldz,Depot,Work Order,Root Work Order,Emergency Date,Gas Prevented,Time Difference,Address,MTD,Less 12,Great 12,Count
EG,WM,COVENTRY,W1045766,W1045762,2026-05-27 19:44:00,2026-05-28 03:22:33,7.64,149 MARKET SQUARE COVENTRY WM5 1LA,1,1,0,1
EG,WM,COVENTRY,W1045767,W1045766,2026-05-27 01:31:00,2026-05-27 07:55:48,6.41,1 BROAD STREET COVENTRY WM4 4EQ,1,1,0,1
EG,SC,DUNDEE,W1045768,W1045764,2026-05-27 23:24:00,2026-05-28 05:39:30,6.26,48 HIGH STREET DUNDEE SC1 1LA,0,1,0,1
EG,WM,BIRMINGHAM,W1045769,W1045764,2026-05-26 04:18:00,2026-05-26 13:08:40,8.84,162 MARKET SQUARE BIRMINGHAM WM6 5EE,0,1,0,1
EG,EA,IPSWICH,W1045770,W1045768,2026-05-27 05:14:00,2026-05-27 18:58:21,13.74,185 KING STREET IPSWICH EA9 1LA,0,0,1,1
EG,NW,BLACKBURN,W1045771,W1045770,2026-05-26 08:58:00,2026-05-26 14:04:47,5.11,174 KING STREET BLACKBURN NW2 2EE,1,1,0,1
EG,SC,ABERDEEN,W1045772,W1045768,2026-05-26 11:51:00,2026-05-26 19:56:45,8.1,44 NEW STREET ABERDEEN SC7 3BU,0,1,0,1
EG,NE,SUNDERLAND,W1045773,W1045771,2026-05-26 06:34:00,2026-05-26 14:43:36,8.16,96 STATION ROAD SUNDERLAND NE7 5RX,0,1,0,1
EG,EA,BEDFORD,W1045774,W1045769,2026-05-26 17:18:00,2026-05-27 05:59:07,12.69,84 CHURCH LANE BEDFORD EA5 1AA,0,0,1,1
EG,NT,DERBY,W1045775,W1045774,2026-05-27 21:39:00,2026-05-28 02:21:48,4.71,131 PARK AVENUE DERBY NT9 3BU,1,1,0,1
EG,NT,MANSFIELD,W1045776,W1045772,2026-05-26 10:45:00,2026-05-26 18:51:45,8.11,178 VICTORIA ROAD MANSFIELD NT8 2DU,1,1,0,1
EG,SE,BRIGHTON,W1045777,W1045773,2026-05-26 06:14:00,2026-05-26 20:04:37,13.84,116 CHURCH LANE BRIGHTON SE4 2EE,1,0,1,1
EG,SO,SALISBURY,W1045778,W1045773,2026-05-26 11:16:00,2026-05-26 21:19:21,10.06,35 MILL ROAD SALISBURY SO8 5JZ,1,1,0,1
EG,SC,GLASGOW,W1045779,W1045775,2026-05-27 13:28:00,2026-05-27 22:36:35,9.14,105 STATION ROAD GLASGOW SC8 3BU,1,1,0,1
EG,SE,GUILDFORD,W1045780,W1045779,2026-05-26 14:14:00,2026-05-26 21:09:18,6.92,20 STATION ROAD GUILDFORD SE2 5EE,1,1,0,1
EG,NE,MIDDLESBROUGH,W1045781,W1045779,2026-05-26 03:04:00,2026-05-26 11:01:45,7.96,140 CHURCH LANE MIDDLESBROUGH NE4 1LA,1,1,0,1
EG,SE,MAIDSTONE,W1045782,W1045779,2026-05-26 22:38:00,2026-05-27 13:36:40,14.98,193 CASTLE STREET MAIDSTONE SE9 2DU,1,0,1,1
EG,EA,NORWICH,W1045783,W1045780,2026-05-27 12:25:00,2026-05-28 01:27:25,13.04,194 BROAD STREET NORWICH EA8 1AA,0,0,1,1
EG,SO,PORTSMOUTH,W1045784,W1045782,2026-05-26 15:14:00,2026-05-27 00:54:26,9.67,142 VICTORIA ROAD PORTSMOUTH SO8 2DU,1,1,0,1
EG,NE,MIDDLESBROUGH,W1045785,W1045783,2026-05-27 22:26:00,2026-05-28 04:44:19,6.31,116 NEW STREET MIDDLESBROUGH NE6 1AA,0,1,0,1
EG,NW,BOLTON,W1045786,W1045785,2026-05-27 21:53:00,2026-05-28 05:47:04,7.9,58 PARK AVENUE BOLTON NW7 2EE,1,1,0,1
EG,WM,DUDLEY,W1045787,W1045786,2026-05-26 04:09:00,2026-05-26 18:53:58,14.75,85 MARKET SQUARE DUDLEY WM7 1GF,1,0,1,1
EG,SC,PERTH,W1045788,W1045787,2026-05-27 06:30:00,2026-05-27 11:41:42,5.2,146 VICTORIA ROAD PERTH SC5 1GF,0,1,0,1
EG,NW,WARRINGTON,W1045789,W1045784,2026-05-26 01:52:00,2026-05-26 13:26:45,11.58,126 HIGH STREET WARRINGTON NW4 3JE,0,1,0,1
EG,SO,BOURNEMOUTH,W1045790,W1045788,2026-05-26 09:42:00,2026-05-26 19:28:06,9.77,117 HIGH STREET BOURNEMOUTH SO9 1LA,0,1,0,1
EG,NW,WIGAN,W1045791,W1045787,2026-05-27 05:07:00,2026-05-27 10:32:13,5.42,108 VICTORIA ROAD WIGAN NW2 2DU,1,1,0,1
EG,SC,EDINBURGH,W1045792,W1045790,2026-05-27 13:52:00,2026-05-28 01:40:22,11.81,122 KING STREET EDINBURGH SC5 5RX,0,1,0,1
EG,NT,LEICESTER,W1045793,W1045791,2026-05-26 04:28:00,2026-05-26 09:10:13,4.7,103 MARKET SQUARE LEICESTER NT4 3BU,1,1,0,1
EG,NT,LINCOLN,W1045794,W1045790,2026-05-26 23:05:00,2026-05-27 06:15:01,7.17,117 STATION ROAD LINCOLN NT5 2DU,1,1,0,1
EG,NW,STOCKPORT,W1045795,W1045793,2026-05-26 19:46:00,2026-05-27 04:31:10,8.75,99 BROAD STREET STOCKPORT NW2 3JE,1,1,0,1
EG,EA,IPSWICH,W1045796,W1045794,2026-05-27 20:34:00,2026-05-28 03:46:38,7.21,18 CASTLE STREET IPSWICH EA4 2DU,1,1,0,1
EG,SO,BASINGSTOKE,W1045797,W1045796,2026-05-27 02:48:00,2026-05-27 07:57:26,5.16,197 STATION ROAD BASINGSTOKE SO8 2EE,0,1,0,1
EG,SE,HORSHAM,W1045798,W1045793,2026-05-26 14:01:00,2026-05-26 18:49:18,4.81,178 BROAD STREET HORSHAM SE8 2DU,1,1,0,1
EG,WM,WALSALL,W1045799,W1045797,2026-05-27 01:00:00,2026-05-27 07:45:23,6.76,182 KING STREET WALSALL WM8 1LA,1,1,0,1
EG,NT,NOTTINGHAM,W1045800,W1045799,2026-05-26 22:28:00,2026-05-27 04:00:34,5.54,72 KING STREET NOTTINGHAM NT1 3JE,0,1,0,1
EG,NW,BOLTON,W1045801,W1045800,2026-05-27 05:04:00,2026-05-27 16:27:07,11.39,3 BROAD STREET BOLTON NW3 5JZ,1,1,0,1
EG,WM,COVENTRY,W1045802,W1045800,2026-05-26 21:34:00,2026-05-27 03:56:40,6.38,179 HIGH STREET COVENTRY WM9 4BH,0,1,0,1
EG,SO,BOURNEMOUTH,W1045803,W1045799,2026-05-26 19:00:00,2026-05-26 23:32:07,4.54,97 CHURCH LANE BOURNEMOUTH SO4 5EE,1,1,0,1
EG,SC,DUNDEE,W1045804,W1045803,2026-05-26 13:01:00,2026-05-27 03:53:55,14.88,87 CHURCH LANE DUNDEE SC2 1GF,0,0,1,1
EG,NE,SUNDERLAND,W1045805,W1045803,2026-05-26 13:32:00,2026-05-26 18:43:04,5.18,84 STATION ROAD SUNDERLAND NE4 4AH,0,1,0,1
EG,SO,SALISBURY,W1045806,W1045805,2026-05-26 06:06:00,2026-05-26 14:01:20,7.92,45 HIGH STREET SALISBURY SO6 2EE,0,1,0,1
EG,SO,PORTSMOUTH,W1045807,W1045803,2026-05-26 02:42:00,2026-05-26 15:39:57,12.97,167 MARKET SQUARE PORTSMOUTH SO1 1LA,0,0,1,1
EG,SC,PERTH,W1045808,W1045805,2026-05-27 03:45:00,2026-05-27 13:38:52,9.9,146 KING STREET PERTH SC2 5JZ,1,1,0,1
EG,SO,PORTSMOUTH,W1045809,W1045806,2026-05-26 20:48:00,2026-05-27 10:31:25,13.72,82 BROAD STREET PORTSMOUTH SO2 3AB,1,0,1,1
EG,EA,BEDFORD,W1045810,W1045805,2026-05-27 12:32:00,2026-05-27 23:34:47,11.05,60 NEW STREET BEDFORD EA1 5RX,0,1,0,1
EG,EA,BEDFORD,W1045811,W1045810,2026-05-27 07:47:00,2026-05-27 16:29:48,8.71,63 MARKET SQUARE BEDFORD EA1 2LT,0,1,0,1
EG,WM,WALSALL,W1045812,W1045809,2026-05-26 04:24:00,2026-05-26 10:38:53,6.25,10 CHURCH LANE WALSALL WM8 5EE,1,1,0,1
EG,NW,BOLTON,W1045813,W1045810,2026-05-26 16:50:00,2026-05-27 07:35:11,14.75,166 BRIDGE ROAD BOLTON NW1 3BU,0,0,1,1
EG,WM,WOLVERHAMPTON,W1045814,W1045812,2026-05-26 17:03:00,2026-05-27 07:01:22,13.97,171 CHURCH LANE WOLVERHAMPTON WM4 3BU,1,0,1,1
EG,WM,COVENTRY,W1045815,W1045811,2026-05-26 02:55:00,2026-05-26 12:19:29,9.41,50 HIGH STREET COVENTRY WM3 1GF,0,1,0,1
EG,NW,WARRINGTON,W1045816,W1045814,2026-05-26 07:32:00,2026-05-26 12:23:35,4.86,186 VICTORIA ROAD WARRINGTON NW3 5JZ,0,1,0,1
EG,SC,PERTH,W1045817,W1045815,2026-05-26 09:18:00,2026-05-26 19:38:26,10.34,163 CHURCH LANE PERTH SC8 5JZ,0,1,0,1
EG,WM,WALSALL,W1045818,W1045814,2026-05-26 15:28:00,2026-05-27 00:06:58,8.65,157 CASTLE STREET WALSALL WM3 2EE,1,1,0,1
EG,EA,PETERBOROUGH,W1045819,W1045815,2026-05-26 09:38:00,2026-05-26 19:32:33,9.91,142 CASTLE STREET PETERBOROUGH EA5 3JE,1,1,0,1
EG,NT,LEICESTER,W1045820,W1045816,2026-05-27 12:35:00,2026-05-27 23:14:58,10.67,19 STATION ROAD LEICESTER NT8 3JE,0,1,0,1
EG,NW,BLACKBURN,W1045821,W1045820,2026-05-26 16:46:00,2026-05-27 04:44:43,11.98,126 PARK AVENUE BLACKBURN NW7 5EE,1,1,0,1
EG,WM,WALSALL,W1045822,W1045818,2026-05-27 20:37:00,2026-05-28 01:24:00,4.78,10 MILL ROAD WALSALL WM3 2EE,0,1,0,1
EG,SO,BOURNEMOUTH,W1045823,W1045820,2026-05-27 20:44:00,2026-05-28 04:46:59,8.05,15 BROAD STREET BOURNEMOUTH SO7 2EE,0,1,0,1
EG,SC,STIRLING,W1045824,W1045823,2026-05-27 20:45:00,2026-05-28 08:11:26,11.44,179 BROAD STREET STIRLING SC3 1GF,1,1,0,1
EG,NT,DERBY,W1045825,W1045822,2026-05-26 19:37:00,2026-05-27 10:05:10,14.47,42 HIGH STREET DERBY NT2 2LT,1,0,1,1
EG,SO,BASINGSTOKE,W1045826,W1045825,2026-05-26 13:10:00,2026-05-27 02:17:38,13.13,65 CASTLE STREET BASINGSTOKE SO9 5JZ,1,0,1,1
EG,SE,EASTBOURNE,W1045827,W1045823,2026-05-26 03:40:00,2026-05-26 13:57:55,10.3,89 KING STREET EASTBOURNE SE4 5JZ,1,1,0,1
EG,SE,CROYDON,W1045828,W1045826,2026-05-27 00:06:00,2026-05-27 04:52:05,4.77,179 PARK AVENUE CROYDON SE7 4AH,1,1,0,1
EG,SO,PORTSMOUTH,W1045829,W1045827,2026-05-27 05:45:00,2026-05-27 11:13:39,5.48,125 KING STREET PORTSMOUTH SO2 4AH,1,1,0,1
EG,SC,EDINBURGH,W1045830,W1045828,2026-05-26 23:11:00,2026-05-27 12:05:03,12.9,50 BRIDGE ROAD EDINBURGH SC7 5EE,1,0,1,1
EG,NE,SUNDERLAND,W1045831,W1045830,2026-05-27 02:24:00,2026-05-27 07:46:17,5.37,17 STATION ROAD SUNDERLAND NE4 1AA,1,1,0,1
EG,NT,NOTTINGHAM,W1045832,W1045831,2026-05-26 08:48:00,2026-05-26 23:18:26,14.51,171 MARKET SQUARE NOTTINGHAM NT1 3BU,0,0,1,1
EG,SC,GLASGOW,W1045833,W1045829,2026-05-27 15:30:00,2026-05-28 03:49:33,12.33,155 PARK AVENUE GLASGOW SC6 1LA,1,0,1,1
EG,WM,COVENTRY,W1045834,W1045831,2026-05-27 12:39:00,2026-05-27 17:16:46,4.63,92 STATION ROAD COVENTRY WM2 3BU,0,1,0,1
EG,NT,LINCOLN,W1045835,W1045833,2026-05-26 19:07:00,2026-05-27 08:40:32,13.56,72 CASTLE STREET LINCOLN NT4 3BU,1,0,1,1
EG,NT,MANSFIELD,W1045836,W1045832,2026-05-27 21:12:00,2026-05-28 01:14:03,4.03,164 STATION ROAD MANSFIELD NT6 1AA,0,1,0,1
EG,WM,WALSALL,W1045837,W1045835,2026-05-27 12:47:00,2026-05-27 23:31:18,10.74,21 STATION ROAD WALSALL WM8 2EE,0,1,0,1
EG,SO,BOURNEMOUTH,W1045838,W1045833,2026-05-26 22:09:00,2026-05-27 11:43:06,13.57,147 CASTLE STREET BOURNEMOUTH SO1 4AH,0,0,1,1
EG,NT,NOTTINGHAM,W1045839,W1045836,2026-05-27 05:57:00,2026-05-27 14:51:32,8.91,30 VICTORIA ROAD NOTTINGHAM NT9 1GF,0,1,0,1
EG,SC,DUNDEE,W1045840,W1045838,2026-05-26 03:27:00,2026-05-26 18:22:37,14.93,8 KING STREET DUNDEE SC6 5EE,1,0,1,1
EG,SE,HORSHAM,W1045841,W1045838,2026-05-27 21:07:00,2026-05-28 08:26:12,11.32,137 BROAD STREET HORSHAM SE8 2DU,0,1,0,1
EG,WM,COVENTRY,W1045842,W1045837,2026-05-26 20:21:00,2026-05-27 04:29:49,8.15,184 CASTLE STREET COVENTRY WM7 2DU,1,1,0,1
EG,SC,DUNDEE,W1045843,W1045840,2026-05-26 09:05:00,2026-05-26 14:18:30,5.23,88 CASTLE STREET DUNDEE SC4 5RX,0,1,0,1
EG,WM,COVENTRY,W1045844,W1045841,2026-05-27 18:47:00,2026-05-27 22:48:06,4.02,16 MARKET SQUARE COVENTRY WM4 4AH,1,1,0,1
EG,SO,BOURNEMOUTH,W1045845,W1045842,2026-05-26 16:42:00,2026-05-27 03:19:04,10.62,57 MILL ROAD BOURNEMOUTH SO1 2EE,1,1,0,1
EG,WM,COVENTRY,W1045846,W1045843,2026-05-26 15:43:00,2026-05-27 00:43:49,9.01,154 BRIDGE ROAD COVENTRY WM1 3JE,1,1,0,1
EG,SE,BRIGHTON,W1045847,W1045846,2026-05-27 22:36:00,2026-05-28 07:51:39,9.26,56 VICTORIA ROAD BRIGHTON SE7 5JZ,0,1,0,1
EG,WM,COVENTRY,W1045848,W1045846,2026-05-26 22:47:00,2026-05-27 03:21:41,4.58,199 KING STREET COVENTRY WM8 4BH,1,1,0,1
EG,SE,TUNBRIDGE WELLS,W1045849,W1045847,2026-05-26 17:25:00,2026-05-27 01:07:41,7.71,174 VICTORIA ROAD TUNBRIDGE WELLS SE7 1LA,1,1,0,1
EG,NE,DURHAM,W1045850,W1045847,2026-05-27 22:59:00,2026-05-28 05:07:45,6.15,141 PARK AVENUE DURHAM NE3 2LT,1,1,0,1
EG,EA,NORWICH,W1045851,W1045847,2026-05-26 18:08:00,2026-05-27 02:59:38,8.86,124 BRIDGE ROAD NORWICH EA3 5EE,0,1,0,1
EG,SC,DUNDEE,W1045852,W1045851,2026-05-27 23:54:00,2026-05-28 10:13:57,10.33,174 KING STREET DUNDEE SC7 2EE,0,1,0,1
EG,EA,CAMBRIDGE,W1045853,W1045850,2026-05-27 05:03:00,2026-05-27 10:20:26,5.29,132 BROAD STREET CAMBRIDGE EA7 1LA,0,1,0,1
EG,SO,PORTSMOUTH,W1045854,W1045853,2026-05-26 07:25:00,2026-05-26 16:47:29,9.37,177 MARKET SQUARE PORTSMOUTH SO7 3JE,0,1,0,1
EG,NT,LINCOLN,W1045855,W1045852,2026-05-27 11:00:00,2026-05-27 16:19:12,5.32,22 MILL ROAD LINCOLN NT9 3AB,0,1,0,1
EG,EA,BEDFORD,W1045856,W1045851,2026-05-27 08:44:00,2026-05-27 20:55:56,12.2,152 KING STREET BEDFORD EA8 2EE,1,0,1,1
EG,SE,BRIGHTON,W1045857,W1045855,2026-05-26 10:04:00,2026-05-26 21:55:05,11.85,138 KING STREET BRIGHTON SE1 2EE,1,1,0,1
EG,NT,NOTTINGHAM,W1045858,W1045853,2026-05-26 06:42:00,2026-05-26 20:34:25,13.87,47 MARKET SQUARE NOTTINGHAM NT3 2DU,0,0,1,1
EG,NT,LEICESTER,W1045859,W1045858,2026-05-26 04:36:00,2026-05-26 10:52:06,6.27,42 MILL ROAD LEICESTER NT5 4AH,0,1,0,1
EG,NE,NEWCASTLE,W1045860,W1045855,2026-05-27 11:34:00,2026-05-27 17:27:15,5.89,169 HIGH STREET NEWCASTLE NE5 4EQ,0,1,0,1
EG,SE,EASTBOURNE,W1045861,W1045856,2026-05-27 04:36:00,2026-05-27 13:59:41,9.39,81 NEW STREET EASTBOURNE SE6 5EE,0,1,0,1
EG,NE,NEWCASTLE,W1045862,W1045860,2026-05-26 06:09:00,2026-05-26 13:26:48,7.3,56 KING STREET NEWCASTLE NE9 5RX,0,1,0,1
EG,WM,WOLVERHAMPTON,W1045863,W1045861,2026-05-27 02:35:00,2026-05-27 09:23:16,6.8,98 BROAD STREET WOLVERHAMPTON WM3 5EE,1,1,0,1
EG,NT,NOTTINGHAM,W1045864,W1045861,2026-05-27 22:09:00,2026-05-28 08:02:41,9.89,19 BROAD STREET NOTTINGHAM NT5 2DU,0,1,0,1
EG,WM,DUDLEY,W1045865,W1045860,2026-05-26 13:52:00,2026-05-26 19:33:18,5.69,112 PARK AVENUE DUDLEY WM4 1AA,0,1,0,1
EG,SE,CROYDON,W1045866,W1045861,2026-05-26 21:35:00,2026-05-27 06:03:28,8.47,85 BROAD STREET CROYDON SE6 2LT,1,1,0,1
EG,SE,HORSHAM,W1045867,W1045865,2026-05-27 00:06:00,2026-05-27 08:14:55,8.15,57 PARK AVENUE HORSHAM SE2 2LT,0,1,0,1
EG,SE,BRIGHTON,W1045868,W1045864,2026-05-26 16:22:00,2026-05-27 04:04:18,11.71,73 NEW STREET BRIGHTON SE2 5JZ,0,1,0,1
EG,NW,WIGAN,W1045869,W1045865,2026-05-26 11:51:00,2026-05-27 00:00:15,12.15,137 NEW STREET WIGAN NW7 5RX,1,0,1,1
EG,NW,BOLTON,W1045870,W1045869,2026-05-26 21:08:00,2026-05-27 02:42:09,5.57,146 CASTLE STREET BOLTON NW1 5JZ,1,1,0,1
EG,SC,PERTH,W1045871,W1045867,2026-05-26 14:22:00,2026-05-27 03:08:59,12.78,129 BRIDGE ROAD PERTH SC7 5JZ,0,0,1,1
EG,SE,EASTBOURNE,W1045872,W1045871,2026-05-27 13:49:00,2026-05-27 21:15:24,7.44,24 BROAD STREET EASTBOURNE SE2 2LT,0,1,0,1
EG,NE,SUNDERLAND,W1045873,W1045868,2026-05-26 02:47:00,2026-05-26 09:55:39,7.14,127 HIGH STREET SUNDERLAND NE9 2EE,0,1,0,1
EG,NT,LINCOLN,W1045874,W1045869,2026-05-26 12:00:00,2026-05-26 22:46:44,10.78,191 HIGH STREET LINCOLN NT7 2DU,1,1,0,1
EG,SC,GLASGOW,W1045875,W1045870,2026-05-27 05:43:00,2026-05-27 19:56:55,14.23,196 NEW STREET GLASGOW SC4 5EE,0,0,1,1
EG,NE,MIDDLESBROUGH,W1045876,W1045874,2026-05-27 01:27:00,2026-05-27 10:54:02,9.45,44 STATION ROAD MIDDLESBROUGH NE6 2LT,0,1,0,1
EG,NE,MIDDLESBROUGH,W1045877,W1045874,2026-05-27 09:16:00,2026-05-27 15:36:37,6.34,189 BROAD STREET MIDDLESBROUGH NE7 5RX,0,1,0,1
EG,SE,EASTBOURNE,W1045878,W1045873,2026-05-26 14:57:00,2026-05-27 01:44:42,10.8,125 HIGH STREET EASTBOURNE SE1 1LA,1,1,0,1
EG,WM,WOLVERHAMPTON,W1045879,W1045876,2026-05-26 00:22:00,2026-05-26 14:09:31,13.79,48 PARK AVENUE WOLVERHAMPTON WM1 1LA,0,0,1,1
EG,SO,SALISBURY,W1045880,W1045878,2026-05-26 16:32:00,2026-05-27 06:25:00,13.88,106 MILL ROAD SALISBURY SO8 5EE,0,0,1,1
EG,NW,BOLTON,W1045881,W1045879,2026-05-27 12:23:00,2026-05-27 19:40:31,7.29,110 KING STREET BOLTON NW5 4AH,0,1,0,1
EG,NT,LINCOLN,W1045882,W1045880,2026-05-26 11:47:00,2026-05-26 20:33:24,8.77,92 CASTLE STREET LINCOLN NT2 4EQ,0,1,0,1
EG,SE,CROYDON,W1045883,W1045881,2026-05-27 13:47:00,2026-05-27 21:25:36,7.64,9 KING STREET CROYDON SE4 1GF,1,1,0,1
EG,SE,CROYDON,W1045884,W1045880,2026-05-27 17:31:00,2026-05-28 06:18:52,12.8,183 KING STREET CROYDON SE7 1LA,1,0,1,1
EG,NW,WARRINGTON,W1045885,W1045884,2026-05-26 04:09:00,2026-05-26 11:56:07,7.79,4 BROAD STREET WARRINGTON NW1 4EQ,1,1,0,1
EG,SO,BASINGSTOKE,W1045886,W1045885,2026-05-27 15:18:00,2026-05-27 22:24:16,7.1,22 PARK AVENUE BASINGSTOKE SO3 4EQ,0,1,0,1
EG,SC,ABERDEEN,W1045887,W1045886,2026-05-27 22:15:00,2026-05-28 09:34:46,11.33,110 CHURCH LANE ABERDEEN SC2 3AB,0,1,0,1
EG,SC,EDINBURGH,W1045888,W1045886,2026-05-26 04:25:00,2026-05-26 08:50:19,4.42,50 KING STREET EDINBURGH SC1 2EE,0,1,0,1
EG,NE,NEWCASTLE,W1045889,W1045885,2026-05-27 16:19:00,2026-05-28 04:01:06,11.7,60 CHURCH LANE NEWCASTLE NE7 1LA,1,1,0,1
EG,EA,BEDFORD,W1045890,W1045886,2026-05-26 09:07:00,2026-05-26 16:04:42,6.96,72 STATION ROAD BEDFORD EA7 2DU,0,1,0,1
EG,WM,BIRMINGHAM,W1045891,W1045889,2026-05-26 00:03:00,2026-05-26 11:18:53,11.26,83 CHURCH LANE BIRMINGHAM WM8 5JZ,1,1,0,1
EG,NE,GATESHEAD,W1045892,W1045890,2026-05-27 15:23:00,2026-05-27 23:03:37,7.68,29 MILL ROAD GATESHEAD NE1 1GF,0,1,0,1
EG,WM,WOLVERHAMPTON,W1045893,W1045890,2026-05-27 07:41:00,2026-05-27 14:43:07,7.04,150 PARK AVENUE WOLVERHAMPTON WM2 2LT,0,1,0,1
EG,NE,NEWCASTLE,W1045894,W1045889,2026-05-26 06:45:00,2026-05-26 15:39:12,8.9,26 MILL ROAD NEWCASTLE NE6 4AH,1,1,0,1
EG,NT,DERBY,W1045895,W1045890,2026-05-26 01:08:00,2026-05-26 07:14:31,6.11,141 CASTLE STREET DERBY NT9 5JZ,1,1,0,1
EG,WM,WALSALL,W1045896,W1045895,2026-05-27 02:30:00,2026-05-27 11:06:32,8.61,129 HIGH STREET WALSALL WM5 3JE,0,1,0,1
EG,SE,CROYDON,W1045897,W1045892,2026-05-26 22:12:00,2026-05-27 10:20:52,12.15,102 VICTORIA ROAD CROYDON SE9 1GF,0,0,1,1
EG,NW,SALFORD,W1045898,W1045893,2026-05-27 17:49:00,2026-05-28 02:06:33,8.29,156 BRIDGE ROAD SALFORD NW3 4EQ,0,1,0,1
EG,NW,BLACKBURN,W1045899,W1045894,2026-05-26 16:29:00,2026-05-27 02:01:31,9.54,185 NEW STREET BLACKBURN NW5 5JZ,0,1,0,1
EG,SE,EASTBOURNE,W1045900,W1045897,2026-05-26 05:14:00,2026-05-26 09:44:06,4.5,61 BRIDGE ROAD EASTBOURNE SE3 1AA,1,1,0,1
EG,NW,BOLTON,W1045901,W1045900,2026-05-26 06:34:00,2026-05-26 11:50:40,5.28,167 STATION ROAD BOLTON NW6 1GF,1,1,0,1
EG,NE,DURHAM,W1045902,W1045899,2026-05-26 13:57:00,2026-05-27 00:40:34,10.73,84 HIGH STREET DURHAM NE1 1GF,1,1,0,1
EG,SC,ABERDEEN,W1045903,W1045901,2026-05-27 00:34:00,2026-05-27 11:47:49,11.23,200 MARKET SQUARE ABERDEEN SC7 2LT,1,1,0,1
EG,SC,STIRLING,W1045904,W1045902,2026-05-27 08:13:00,2026-05-27 18:36:53,10.4,193 PARK AVENUE STIRLING SC8 3JE,0,1,0,1
EG,SO,BOURNEMOUTH,W1045905,W1045903,2026-05-27 02:31:00,2026-05-27 08:30:47,6.0,48 KING STREET BOURNEMOUTH SO8 4EQ,0,1,0,1
EG,SE,CROYDON,W1045906,W1045903,2026-05-26 05:52:00,2026-05-26 14:12:10,8.34,156 CHURCH LANE CROYDON SE3 2LT,0,1,0,1
EG,SO,PORTSMOUTH,W1045907,W1045903,2026-05-27 03:46:00,2026-05-27 13:33:40,9.79,187 HIGH STREET PORTSMOUTH SO2 5RX,1,1,0,1
EG,SO,SOUTHAMPTON,W1045908,W1045907,2026-05-26 20:59:00,2026-05-27 01:27:52,4.48,64 MILL ROAD SOUTHAMPTON SO3 5JZ,0,1,0,1
EG,EA,CAMBRIDGE,W1045909,W1045904,2026-05-27 22:05:00,2026-05-28 04:18:31,6.23,123 MARKET SQUARE CAMBRIDGE EA8 5EE,0,1,0,1
EG,SE,MAIDSTONE,W1045910,W1045906,2026-05-26 07:03:00,2026-05-26 17:01:43,9.98,69 BROAD STREET MAIDSTONE SE2 4AH,0,1,0,1
EG,EA,CAMBRIDGE,W1045911,W1045906,2026-05-27 03:32:00,2026-05-27 17:17:03,13.75,107 KING STREET CAMBRIDGE EA4 1AA,0,0,1,1
EG,SC,PERTH,W1045912,W1045908,2026-05-26 11:41:00,2026-05-26 18:50:19,7.16,176 PARK AVENUE PERTH SC2 1GF,1,1,0,1
EG,NW,WARRINGTON,W1045913,W1045911,2026-05-26 09:22:00,2026-05-26 14:12:21,4.84,86 MILL ROAD WARRINGTON NW2 1LA,0,1,0,1
EG,NW,LIVERPOOL,W1045914,W1045910,2026-05-27 19:11:00,2026-05-28 06:39:25,11.47,39 BROAD STREET LIVERPOOL NW5 1GF,1,1,0,1
EG,WM,BIRMINGHAM,W1045915,W1045912,2026-05-27 21:23:00,2026-05-28 11:38:42,14.26,183 MILL ROAD BIRMINGHAM WM1 3BU,0,0,1,1
EG,NW,WIGAN,W1045916,W1045914,2026-05-27 14:46:00,2026-05-28 03:31:55,12.77,123 MILL ROAD WIGAN NW7 2LT,1,0,1,1
EG,NW,WARRINGTON,W1045917,W1045914,2026-05-26 05:49:00,2026-05-26 14:03:06,8.24,82 VICTORIA ROAD WARRINGTON NW8 2EE,1,1,0,1
EG,WM,COVENTRY,W1045918,W1045916,2026-05-27 13:35:00,2026-05-27 23:03:05,9.47,137 VICTORIA ROAD COVENTRY WM9 4AH,0,1,0,1
EG,SO,SOUTHAMPTON,W1045919,W1045914,2026-05-27 16:36:00,2026-05-28 05:08:33,12.54,192 CHURCH LANE SOUTHAMPTON SO2 2DU,0,0,1,1
EG,WM,BIRMINGHAM,W1045920,W1045918,2026-05-26 11:35:00,2026-05-26 20:47:47,9.21,35 MILL ROAD BIRMINGHAM WM6 1AA,1,1,0,1
EG,NW,BOLTON,W1045921,W1045917,2026-05-26 17:59:00,2026-05-27 08:01:32,14.04,63 CHURCH LANE BOLTON NW4 4BH,0,0,1,1
EG,NW,WARRINGTON,W1045922,W1045920,2026-05-27 23:01:00,2026-05-28 10:40:26,11.66,109 STATION ROAD WARRINGTON NW2 1AA,0,1,0,1
EG,NT,MANSFIELD,W1045923,W1045921,2026-05-26 04:23:00,2026-05-26 09:56:14,5.55,63 MILL ROAD MANSFIELD NT7 1AA,0,1,0,1
EG,NW,SALFORD,W1045924,W1045922,2026-05-27 15:26:00,2026-05-28 03:22:53,11.95,114 BROAD STREET SALFORD NW1 2DU,1,1,0,1
EG,NE,SUNDERLAND,W1045925,W1045924,2026-05-26 19:48:00,2026-05-27 01:42:33,5.91,42 HIGH STREET SUNDERLAND NE7 2EE,1,1,0,1
EG,SE,BRIGHTON,W1045926,W1045921,2026-05-27 22:14:00,2026-05-28 06:53:37,8.66,41 BRIDGE ROAD BRIGHTON SE9 2LT,1,1,0,1
